year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale date
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am8e5229683,ga,38,28317,black,gray,ars/avis budget group,18350,18100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k97er208908,ga,28,37974,silver,black,ars/avis budget group,18550,18600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am8e5241445,ga,41,29360,gray,black,ars/avis budget group,18250,18200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am3e5240445,ga,37,35477,red,tan,ars/avis budget group,16750,17300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am1e5262458,ga,38,28332,—,black,ars/avis budget group,18350,18400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am7e5210736,ga,4,41155,silver,black,ars/avis budget group,17350,17100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am9e5264944,ga,41,34072,gray,black,ars/avis budget group,17900,17700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5210660,fl,4,60864,black,black,the hertz corporation,13650,14900,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2014,FORD,FUSION,Titanium,Sedan,automatic,3fa6p0k98er244848,ga,42,40068,red,black,ars/avis budget group,18400,18200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f8xeg163461,ga,44,29499,gray,gray,ars/avis budget group,20000,20200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,SEL,Sedan,,1fahp2e85eg149873,ga,35,14010,red,black,ford motor credit company,19450,18200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f85eg163514,ga,38,35965,silver,black,ars/avis budget group,19200,18500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f86eg163506,ga,41,35195,silver,black,ars/avis budget group,19250,19500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f85eg163335,ga,34,32188,white,gray,ars/avis budget group,19650,19300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f88eg112119,ga,35,37890,—,tan,ford motor credit company,18950,17100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2014,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f85eg163626,ga,37,30390,black,gray,ars/avis budget group,19900,19900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,C-MAX HYBRID,SEL,Hatchback,automatic,1fadp5bu9dl526227,ga,34,1459,red,black,ford motor credit company,17850,16600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew0dda45812,ga,38,20104,white,gray,u-haul,19200,19500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew2dda81968,ga,42,19244,white,gray,u-haul,19250,19500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,E-SERIES VAN,E-250,Van,automatic,1ftne2ew4dda66033,ga,29,22085,white,gray,u-haul,19050,19300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g94dua41624,ga,44,65044,black,gray,dollar thrifty automotive group,14800,13200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EDGE,SEL,SUV,automatic,2fmdk3j95dbb16059,ga,35,52377,black,gray,ford motor credit company llc,19400,19000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc1dbb39175,oh,47,66005,gray,gray,suzuki of newmarket,18450,19750,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g9xduc43402,oh,44,27830,white,gray,pauley motor car co preowned vehicles llc,18750,18800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu9g96dud41343,nv,41,61621,gray,gray,the hertz corporation,15150,14900,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2013,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc0dbc13086,ma,36,56965,gray,black,the hertz corporation,20000,19800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SEL,SUV,,1fmcu0h97dub56857,fl,41,43255,black,tan,tim short chevrolet,17400,17000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0g99dua41873,fl,28,57577,white,gray,the hertz corporation,14300,14700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx4duc72436,il,37,76826,—,gray,lease plan usa,12450,12700,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx5duc18515,ga,46,7028,red,gray,ford motor credit company llc pd,17850,17800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx1dua03262,ga,43,36078,white,gray,ford motor credit company,15600,16300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx6dud14475,ga,31,23768,white,gray,ford motor credit company llc pd,16550,15200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,S,SUV,automatic,1fmcu0f74duc73152,nc,42,50097,brown,gray,ge fleet services for itself/servicer,13500,13000,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2013,FORD,ESCAPE,SE,SUV,automatic,1fmcu0gx8duc72309,pa,46,67331,—,gray,lease plan usa,13200,13000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,F-150,XL,Truck,automatic,1ftnf1cfxdkf81592,ga,41,11701,white,gray,u-haul,16750,16700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d87dgc34658,fl,37,62973,gray,black,the hertz corporation,22400,21900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k7d83dga18946,oh,43,65955,gray,black,freedom automotive and marine brokers,21100,19000,Mon Mar 09 2015 17:00:00 GMT-0700 (PDT),3/9/2015
2013,FORD,F-150,STX,Truck,automatic,1ftmf1cm9dkd57207,ga,37,50031,red,gray,ford motor credit company llc,15750,17000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d89dgc06313,fl,3,59735,gray,black,the hertz corporation,23000,22600,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2013,FORD,F-150,FX4,Truck,automatic,1ftfw1ef9dfd90742,ga,36,3138,white,black,ford motor credit company llc,38700,36100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d8xdgc30264,fl,34,60757,blue,black,the hertz corporation,22800,22100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,F-150,XL,Truck,automatic,1ftnf1cf8dkf81705,ga,44,10218,white,gray,u-haul,16900,17400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,EXPLORER,XLT,SUV,automatic,1fm5k8d84dgc20202,fl,41,61498,gray,black,the hertz corporation,22700,22500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,F-150,STX,Truck,automatic,1ftmf1em7dke07454,pa,46,20668,black,gray,nil les auto sales inc,21000,20000,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2013,FORD,F-150,SVT Raptor,Truck,automatic,1ftfw1r6xdfd36487,fl,5,15990,black,black,arg inc,49300,48200,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k23dl278995,ga,31,41455,black,black,ford-lincoln dealer program,10700,11600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f23dl278330,ma,37,52116,silver,black,the hertz corporation,9950,9500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FOCUS,SE,Sedan,automatic,1fadp3f24dl152770,nc,38,61041,gray,black,the hertz corporation,9475,9200,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FOCUS,SE,Hatchback,automatic,1fadp3k25dl152606,ma,37,53336,gray,gray,the hertz corporation,9975,10400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5227373,fl,38,60762,silver,black,the hertz corporation,13950,14700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr5dr152909,ga,48,21375,black,gray,ford motor credit company llc pd,15750,15500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h92dr238078,nc,41,107581,silver,black,ge fleet services for itself/servicer,12700,9700,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5237268,fl,39,64273,blue,black,the hertz corporation,13850,14200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h73dr237097,ca,29,53320,burgundy,black,skyhigh remarketing inc,12750,13500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5229806,fl,37,60347,silver,beige,the hertz corporation,13950,14000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5227383,fl,41,64047,white,black,the hertz corporation,13850,13600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8em4d5211321,pa,38,63769,blue,black,northeast leasing,13650,14000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5272410,fl,32,60294,gray,black,the hertz corporation,13950,14000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5222017,fl,35,59681,silver,black,the hertz corporation,13950,13900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0hr3dr285734,ca,21,31628,black,black,skyhigh remarketing inc,14900,12500,Thu Mar 05 2015 04:00:00 GMT-0800 (PST),3/5/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5237347,fl,38,61586,black,black,the hertz corporation,13900,14000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h77dr295018,ga,27,22396,black,black,capital one auto finance,14750,13300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h73dr250853,nv,34,49009,white,black,avis corporation,13000,13500,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2013,FORD,FUSION,SE,Sedan,automatic,3fa6p0h78dr288823,ga,48,18093,gray,black,ford motor credit company llc,15000,15200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5245271,fl,44,59131,white,black,the hertz corporation,14300,15700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5237430,fl,33,65334,red,black,the hertz corporation,13800,13800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,TRANSIT CONNECT,Cargo Van XL,Van,automatic,nm0ls6an9dt159122,ga,49,8932,white,gray,santander consumer,18300,16900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5250165,fl,41,56338,silver,black,the hertz corporation,14550,15700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,TAURUS,SEL,Sedan,automatic,1fahp2h83dg105655,ma,36,97264,silver,black,lease plan usa,11400,11600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,TAURUS,SEL,Sedan,automatic,1fahp2h84dg177612,ma,35,75443,gray,black,lease plan usa,12900,13400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2013,FORD,TAURUS,Limited,Sedan,automatic,1fahp2f84dg200146,ga,24,50042,black,black,santander consumer,15950,14300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,E-SERIES WAGON,E-350 Super Duty XL,Van,,1fbss3bl1cda61581,ga,29,39621,black,tan,ford motor credit company llc,18600,17400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EDGE,Limited,SUV,,2fmdk3kc7cba44001,ga,44,26296,gray,gray,ford motor credit company llc pd,22900,23300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EDGE,Sport,SUV,automatic,2fmdk4ak0cba13848,oh,45,43971,silver,black,freedom automotive and marine brokers,24500,23800,Mon Mar 09 2015 17:00:00 GMT-0700 (PDT),3/9/2015
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk3jc4cba44006,ga,5,34109,silver,gray,ford motor credit company llc pd,20200,21000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9d79ckb93024,pa,43,54764,white,beige,adcock brothers inc,14500,15000,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0d7xckb98938,ga,48,33992,blue,black,ford motor credit company llc pd,14650,15200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg4ckb98871,ga,49,25272,black,gray,ford motor credit company llc pd,16500,16000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg0ckc34054,ga,47,11827,blue,black,ford motor credit company llc pd,17850,17600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu9dg6ckb92400,fl,43,55674,silver,black,the hertz corporation,15000,15100,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg4ckb34359,nc,3,97999,blue,gray,gateway one lending & finance,9200,8800,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,ESCAPE,XLT,SUV,automatic,1fmcu0dg9cka90973,nv,49,39086,gray,beige,land rover las vegas,15050,16250,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2012,FORD,EXPLORER,XLT,SUV,,1fmhk8d87cga53779,pa,44,57524,black,black,r hollenshead auto sales inc,22400,22800,Fri Mar 06 2015 01:00:00 GMT-0800 (PST),3/6/2015
2012,FORD,F-150,Lariat,Truck,,1ftfx1et0cfb79186,pa,5,63317,brown,black,daniel thomas sales,26300,27600,Fri Mar 06 2015 01:30:00 GMT-0800 (PST),3/6/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d84cga79069,ga,42,56849,red,gray,ford-lincoln dealer program,21300,21500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d86cga34313,ga,48,26023,gray,black,ford motor credit company llc pd,24700,26600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FIESTA,SES,Hatchback,automatic,3fadp4fj6cm173629,ma,39,46413,white,black,the hertz corporation,9025,8800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f20cl472796,ga,49,24439,black,gray,ford motor credit company llc,10600,10900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d85cga14943,ga,49,53889,silver,gray,ford motor credit company llc pd,21600,23600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m27cl437658,ga,28,73975,silver,black,gm financial,8350,8500,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha3cr345898,nc,39,70152,silver,gray,ge fleet services for itself/servicer,9750,9500,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f2xcl344193,il,2,123229,white,black,lease plan usa,7000,6100,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr262166,nc,47,86536,gray,black,ge fleet services for itself/servicer,8700,9600,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SE,Hatchback,automatic,1fahp3k26cl374703,fl,2,57693,silver,black,dtg operations inc,9150,8500,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m28cl396294,fl,35,61715,gray,black,dtg operations inc,9300,9800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m22cl436952,fl,34,59346,red,black,the hertz corporation,9500,9400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha8cr250138,nc,31,66063,white,gray,ge fleet services for itself/servicer,10000,9500,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0ga5cr355835,il,26,62324,—,gray,lease plan usa,9450,9100,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SEL,Hatchback,automatic,1fahp3m29cl210830,ga,4,72113,white,beige,santander consumer,8475,10400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f25cl240677,ga,46,40362,silver,black,ford motor credit company llc pd,9775,9200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha0cr187455,il,41,95039,silver,gray,lease plan usa,8125,8600,Tue Mar 10 2015 03:00:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,,3fahp0ha8cr250060,nc,29,130561,gray,gray,ge fleet services for itself/servicer,7275,6200,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,Titanium,Hatchback,automatic,1fahp3n26cl286990,ga,4,45523,black,black,ford motor credit company llc pd,11650,12800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,S,Sedan,automatic,3fahp0gaxcr270943,pa,38,49311,—,beige,lease plan usa,10150,10600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha1cr148471,ga,42,30100,silver,gray,ford motor credit company llc pd,12350,12300,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SE,Sedan,automatic,3fahp0ha7cr328182,oh,45,48560,burgundy,black,chrysler capital,11150,11100,Tue Mar 10 2015 05:00:00 GMT-0700 (PDT),3/10/2015
2012,FORD,TAURUS,SE,Sedan,automatic,1fahp2dw7cg120114,mo,36,69950,,,fleet masters,11700,11600,Tue Mar 10 2015 04:00:00 GMT-0700 (PDT),3/10/2015
2012,FORD,MUSTANG,V6,Coupe,automatic,1zvbp8am8c5282753,fl,2,63970,red,beige,the hertz corporation,12100,12200,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja3cr336421,pa,36,33029,silver,black,scerbo auto leasing inc,13400,13800,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jaxcr358495,ga,37,46449,gray,black,ford motor credit company llc pd,12400,13900,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0jg2cr321624,pa,42,82976,silver,black,lease plan usa,9425,9600,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr151507,nc,38,87111,gray,gray,nationwide fleet services inc,9100,9900,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja4cr275886,nc,28,76156,black,black,emkay inc,10000,10300,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FUSION,SEL,Sedan,automatic,3fahp0ja8cr330503,ga,28,32899,gray,gray,ford motor credit company llc pd,13500,12400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ft8w3dt6ceb20724,tn,28,176222,brown,black,autonation ford memphis,25200,24000,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EDGE,Limited,SUV,automatic,2fmdk4kc5cba61370,tn,46,57899,—,black,ford motor credit company llc,21300,22300,Wed Mar 11 2015 03:00:00 GMT-0700 (PDT),3/11/2015
2012,FORD,EDGE,SEL,SUV,automatic,2fmdk4jc7cba47939,tn,44,31445,blue,black,ford motor credit company llc,22000,22300,Wed Mar 11 2015 03:00:00 GMT-0700 (PDT),3/11/2015
2012,FORD,F-150,XLT,Truck,automatic,1ftew1cm1cfb20576,ga,48,34188,silver,gray,meridian remarketing,22800,22000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,EXPLORER,XLT,SUV,automatic,1fmhk7d83cga20501,tx,45,48334,—,black,ford motor credit company llc,22200,20000,Thu Mar 12 2015 03:30:00 GMT-0700 (PDT),3/12/2015
2012,FORD,FOCUS,SEL,Hatchback,,1fahp3m23cl213349,pa,42,23261,gray,black,scerbo auto leasing inc,12200,12300,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2012,FORD,F-150,Lariat,Truck,automatic,1ftfx1et0cfa81114,mo,37,45192,brown,tan,ford-lincoln dealer program,27600,27000,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT),3/10/2015
2012,FORD,FOCUS,SE,Sedan,automatic,1fahp3f28cl347853,nv,21,75241,white,black,unique autos,7975,6900,Fri Mar 06 2015 03:45:00 GMT-0800 (PST),3/6/2015
2012,FORD,FIESTA,SE,Sedan,automatic,3fadp4bj7cm170826,nv,44,27984,white,gray,cadillac of las vegas west,9300,4200,Fri Mar 06 2015 03:50:00 GMT-0800 (PST),3/6/2015
2011,FORD,F-350 SUPER DUTY,Lariat,Truck,automatic,1ft8w3bt4beb12722,fl,4,86292,off-white,tan,tdaf remarketing,32800,36600,Tue Mar 10 2015 02:00:00 GMT-0700 (PDT),3/10/2015
2011,FORD,F-250 SUPER DUTY,XLT,Truck,automatic,1ft7x2b66bea27183,oh,44,79671,beige,gray,stratton auto sales inc,15950,18000,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2011,FORD,FIESTA,S,Sedan,manual,3fadp4aj9bm108182,ma,47,84378,gray,gray,pennstar bank/nbt bank na,5475,4800,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2011,FORD,RANGER,SPORT,Truck,manual,1ftlr4fe8bpb07451,pa,47,19793,gray,black,big tree auto brokers,18150,19000,Fri Mar 06 2015 01:15:00 GMT-0800 (PST),3/6/2015
2010,FORD,F-350 SUPER DUTY,XL,Truck,automatic,1ftww3br8aea04789,nv,37,55086,red,brown,viva auto sales llc,27800,32250,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2010,FORD,F-250 SUPER DUTY,XL,Truck,automatic,1ftsw2br2aea59490,nv,37,48720,white,brown,kapitolia auto llc,34600,34000,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2010,FORD,FUSION HYBRID,Base,Sedan,automatic,3fadp0l31ar278609,nv,31,68325,gray,black,autofinders inc,11050,11200,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),3/6/2015
2009,FORD,RANGER,SPORT,Truck,manual,1ftzr45e39pa51764,oh,37,44615,black,gray,exceptional motorcar llc,15000,13700,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2009,FORD,ESCAPE,XLT,SUV,automatic,1fmcu93g49kc39210,ma,19,109639,white,beige,ge fleet services for itself/servicer,7425,5400,Tue Mar 10 2015 02:30:00 GMT-0700 (PDT),3/10/2015
2009,FORD,FOCUS,SE,Sedan,automatic,1fahp35n29w150325,tn,37,71263,—,tan,exeter finance corp,6425,6800,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT),3/10/2015
2008,FORD,EDGE,SEL,SUV,automatic,2fmdk48cx8ba24636,tn,19,89151,—,tan,exeter finance corp,10200,9600,Tue Mar 10 2015 03:30:00 GMT-0700 (PDT),3/10/2015
